article group name;item number;article description;supplier;supplier's item number;EAN number 1;EAN number 2;EAN number 3;EAN number 4;EAN number 5;EAN number 6;retail price;currency code;RRP;availability (steps);mark new prices;price changes;deleted items;customs tariff number
Cables & adapters -energy-;110728;Xtorm One World Adapter;Xtorm;CX008;8718182272239;;;;;;23.69;EUR;39.00;0;;;;85366990
Cables & adapters -energy-;225911;REV 3-fold Adapter with switch and Surge protector     white;REV;00135501;4006341670526;;;;;;5.20;EUR;9.90;4;;;;85363010
Cables & adapters -energy-;226870;REV Socket line, 9-fold with 2 switches;REV;00149271;4006341608376;;;;;;17.00;EUR;;4;;;;85366990
Cables & adapters -energy-;249235;REV Safety extension lead 25 m black;REV;0016250514;4006341064257;4008297773276;;;;;21.80;EUR;;1;;;;85366990
Cables & adapters -energy-;249263;REV extension IP44 25m red;REV;0065269;4006341663214;;;;;;22.10;EUR;49.90;10;;;;85366990
Cables & adapters -energy-;256977;Ansmann All in One travel plug / adapter;Ansmann;5000103;4013674301003;;;;;;15.19;EUR;22.99;3;;;;85363010
Cables & adapters -energy-;315882;REV 3-fold Adapter with switch white;REV;00135101;4006341605948;;;;;;2.29;EUR;;6;;;;85366990
Cables & adapters -energy-;315896;REV Adapter surge protection black, 3-gap, switch;REV;00135171;4006341605955;;;;;;2.29;EUR;;9;;;;85366990
Cables & adapters -energy-;315917;REV Adapter surge protection black, 3-gap, switch;REV;00135571;4006341670533;;;;;;5.20;EUR;;6;;;;85363010
Cables & adapters -energy-;316519;Ansmann  Travel Plug EU to CH;Ansmann;5024043;4013674024049;;;;;;2.03;EUR;8.99;> 300;;;;85043180
Cables & adapters -energy-;325472;Ansmann US adapter Euro power line - US plug;Ansmann;10950127;4013674501274;4019518018144;;;;;2.44;EUR;4.55;1;;;;85363010
Cables & adapters -energy-;336679;REV Telecontrol Radio Socket Set 1+2+1 plus-Set;REV;008346;4006341667625;;;;;;20.60;EUR;;1;;;;85366990
Cables & adapters -energy-;339069;Hama Mains Lead 1,5 m black 44225;Hama;44225;4007249442253;;;;;;2.47;EUR;5.49;4;;;;85444290000
Cables & adapters -energy-;353367;REV Socket line    5-fold 3,0 m with switch   white;REV;001252301;4006341656964;;;;;;4.90;EUR;;> 10;;;;85366990
Cables & adapters -energy-;354431;REV Euro Plug Extension Lead 5,0 m white;REV;00128016;4006341606747;;;;;;2.65;EUR;;> 10;;;;85444290
Cables & adapters -energy-;354438;REV extension IP44 10m black;REV;0065109;4006341663207;;;;;;6.60;EUR;23.90;> 10;;;;85444290
Cables & adapters -energy-;361641;Ansmann AES 1 Zero Watt time controlled countdown mains;Ansmann;5024063;4013674024063;;;;;;9.76;EUR;14.81;> 90;;;;91070000
Cables & adapters -energy-;391972;Ansmann AU adapter Euro power line - Australia set;Ansmann;10950121;4013674095018;;;;;;2.44;EUR;4.55;> 10;;;;85363010
Cables & adapters -energy-;397530;Ansmann AES 3 Zero Watt PC infrared controlled mains socket;Ansmann;5024083;4013674024087;;;;;;9.94;EUR;17.09;8;;;;85444290
Cables & adapters -energy-;412363;Ansmann UK adapter Euro power line - UK plug;Ansmann;10950063/01;4013674063017;4013674095001;;;;;2.44;EUR;4.55;> 200;;;;85363010
Cables & adapters -energy-;427119;Ansmann All in One 3 Universal travel adapter;Ansmann;1809-0000;4013674005765;;;;;;18.81;EUR;34.49;0;;;;85366990
Cables & adapters -energy-;441929;REV Surge protector     6-fold 3,0 m Supra-Guard black;REV;00176571;4006341647665;4006341647726;;;;;20.60;EUR;;2;;;;85363010
